url,text,date
https://nyheder.tv2.dk/business/2010-02-10-aktier-vestas-kostede-minus-i-c20,"KØBENHAVN (Direkt) Begge onsdagens store danske regnskaber fra Vestas og Nordea udløste minusser på aktiemarkedet, og det betød nedtur for det danske C20-indeks på en dag, hvor der ellers var nogenlunde efterspørgsel efter europæiske aktier. Det danske eliteindeks lukkede 0,7 pct. lavere i niveau 346,31, mens det paneuropæiske Dow Jones Euro Stoxx 50-indeks lå 0,6 pct. højere ved dansk lukketid.
Begejstringen var større først på dagen, men chefen for den amerikanske centralbank, Ben Bernanke, fik ødelagt humøret blandt investorerne.
- Bernanke har sagt, at Fed overvejer at løfte diskontorenten, og det skræmmer markedet. Det har taget toppen af stigningerne i Europa, og Danmark ligger så endnu lavere på grund af Vestas, forklarer aktiehandler Jens Johansen fra Jyske Bank til nyhedsbureauet Direkt.
Vestas nåede ikke den varslede omsætning i 2009, men havde til gengæld et større overskud end ventet. Selskabet måtte dog også sænke toppen af sin guidance til 2010, ligesom ordrebogen ikke imponerede. Den umiddelbare reaktion var dog en stigning i aktiekursen, som dog senere vendte rundt.
- Vestas havde en glad dag, lige indtil Ditlev Engel sagde, at selskabet overvejer forskellige finansieringskilder. Dermed er den kapitaludvidelse, som markedet troede, var udelukket, igen bragt i spil, påpeger Jens Johansen.
Vestas lukkede 7,7 pct. lavere i 268,5 kr.
Nordeas årsregnskab var bestemt misundelsesværdigt i disse tider, men bankens indtjening kunne ikke helt matche analytikernes forventninger, så dagen endte i et minus på 2,3 pct. til 49,31 kr.
- Der var ikke de helt store overraskelser i regnskabet, som stort set var neutralt efter vores forventninger. Fjerde kvartal kunne ikke leve op til de meget høje forventninger, men omvendt var 2010-forventningerne bedre end ventet, og selvom Nordea snakker om høje nedskrivninger, så er det mindre end konkurrenterne, siger Jens Johansen.
Uden for eliteindekset måtte Capinordic kaste håndklædet på direktionsgangen og erkende, at selskabets bank, Capinordic Bank, ikke står til at redde. Den er nu begæret i betalingsstandsning og ventes overført til Finansiel Stabilitet. Det kostede bankens aktionærer dyrt. Kursen endte med at styrtdykke 22,3 pct. til 1,67 kr.
Der var også regnskaber fra blandt andre Satair, som kunne opjustere sine forventninger efter en god start på regnskabsåret. Aktien steg 3,2 pct. til 208,5 kr. Også Spar Nord Bank kom med tal, som dog ikke indeholdt det store drama, og aktien lukkede uændret i 62,5 kr. Bedre gik det konkurrenten Nordjyske Bank, der steg 2,5 pct. til 104 kr. efter sit årsregnskab.
TV 2 PrivatlivspolitikCookie-indstillinger© 2024 TV 2 DANMARK A/S
Tekst, grafik, billeder, lyd og andet indhold på dette website er beskyttet efter lov om ophavsret. TV 2 Danmark A/S forbeholder sig alle rettigheder til indholdet, herunder retten til at udnytte indholdet med henblik på tekst- og datamining, jf. ophavsretslovens § 11 b og DSM-direktivets artikel 4.",2010-02-10
https://nyheder.tv2.dk/business/2010-02-05-aktier-fald-til-samtlige-c20selskaber,"KØBENHAVN (Direkt) Der er kun meget få aktieinvestorer, som har noget at glæde sig over fredag. Samtlige aktier i C20-indekset er åbnet i minus, og kun et par biotekselskaber går mod strømmen blandt de mest handlede aktier.
C20-indekset ligger efter en times handel 1,1 pct. lavere i niveau 352,0. Mindst ringe går det for Vestas, der kun bakker marginalt, mens Jyske Bank agerer bundprop med et fald på 2,6 pct. til kurs 201,3. Bankerne er også blandt de mest faldende sektorer i Europa.
På dagens liste over de 20 mest handlede aktier har ugens to store funklende stjerner, biotekselskaberne NeuroSearch og TopoTarget, taget plads, selvom de normalt ikke er blandt de 20 mest handlede aktier.
TopoTargets nye amerikanske partner Spectrum Pharmaceuticals lovpriste på en telekonference torsdag aften kræftmidlet belinostats potentiale, og det får TopoTarget, der kan tjene mange penge på belinostat-succes, til at fortsætte opturen fredag.
- Belinostat er potentielt det bedste produkt i sin klasse. Sikkerhedsprofilen er utrolig god, og det betyder, at belinostat kan kombineres med andre midler, hvilket øger markedspotentialet. Vi har lavet en rigtig god aftale og ser et kæmpe markedspotentiale, og ikke mindst så har vi en enestående partner i TopoTarget, sagde Spectrum-ledelsen på telekonferencen.
TopoTarget stiger 4 pct. til kurs 4,95 og er dermed steget imponerende 74 pct., siden partnerskabsaftalen med Spectrum blev annonceret tirsdag.
NeuroSearch 'nøjes' med en stigning på 1,8 pct. til kurs 203.
TV 2 PrivatlivspolitikCookie-indstillinger© 2024 TV 2 DANMARK A/S
Tekst, grafik, billeder, lyd og andet indhold på dette website er beskyttet efter lov om ophavsret. TV 2 Danmark A/S forbeholder sig alle rettigheder til indholdet, herunder retten til at udnytte indholdet med henblik på tekst- og datamining, jf. ophavsretslovens § 11 b og DSM-direktivets artikel 4.",2010-02-05
https://nyheder.tv2.dk/business/2010-01-22-aktier-cykliske-selskaber-staar-for-skud-i-c20,"KØBENHAVN (Direkt) Det danske aktiemarked ligger fredag middag i et lille minus, som affødes af usikkerhed og mangel på begivenheder. Regnskabet fra det amerikanske konglomerat General Electric har ikke umiddelbart udstukket en ny retning for markedet.
- Der ligger en dyne af usikkerhed hen over markedet på baggrund af Obamas udtalelser om banksektoren og usikkerheden omkring Kinas pengepolitik, siger chefrådgiver Claus Paaske Larsen fra Nordea til nyhedsbureauet Direkt.
C20-indekset ligger ved 12.45-tiden 0,6 pct. i lavere 347,6.
Den positive undtagelse fra den generelle tendens er nok engang biotekselskabet Genmab, der stiger 5,7 pct. til 102,50 kr. Det sker efter selskabet har modtaget en anbefaling om en godkendelse af leukæmi-medicinen Arzerra på det europæiske marked fra de europæiske lægemiddelmyndigheder.
- Man har fået en godkendelse, og det er selvfølgelig positivt, men man skal passe på med at ligge for meget i det. Vi regner med, at Europa vil udgøre 35 pct. af Arzerra-salget, siger Claus Paaske Larsen til Direkt.
Billedet i resten af C20 er ganske begivenhedsløst. De største fald finder man hos cykliske selskaber som D/S Norden, FLSmidth og DSV, der falder mellem 2,2 og 2,8 pct.
Uden for indekset sker der dog lidt mere. GN Store Nord stiger 1,4 pct. til 29,90 kr., efter en amerikansk analytiker har udpeget selskabets høreapparatforretning, GN Resound, som et opkøbsmål for kapitalfonde.
- Aktien får glæde af spekulationen, men den har været der før, og den dukker op på grund af rygterne om Siemens' høreapparatdivision, siger Claus Paaske Larsen med henvisning til den påståede salgsproces, der efter sigende skulle være i gang omkring Siemens Hearing.
Også Bang & Olufsen har fuld knald på højttaleren. S&P Equity Research har hævet sin anbefaling af aktien til 'køb' fra 'sælg', og det får den til at stige 1,8 pct. til 84 kr.
- Opjusteringen handler dels om et bedre nyhedsflow fra andre luksusselskaber i Europa, og så er den et udtryk for, at de har fået bedre styr på deres omkostninger, forklarer Claus Paaske Larsen.
Han bider også mærke i, at Søndagsavisen trodser det negative marked ved at stige 3,9 pct. til 40 kr. Selskabet opjusterede torsdag sine forventninger, og fredag har Nordea så hævet sit kursmål til 50 kr. fra tidligere 40.
- Vi tolker opjusteringen meget, meget positivt. Den er meget overraskende og samtidig er det en aktie, der er billigt prissat. Vi ser det som et tydeligt tegn på forbedring i selskabet, siger Claus Paaske Larsen.
TV 2 PrivatlivspolitikCookie-indstillinger© 2024 TV 2 DANMARK A/S
Tekst, grafik, billeder, lyd og andet indhold på dette website er beskyttet efter lov om ophavsret. TV 2 Danmark A/S forbeholder sig alle rettigheder til indholdet, herunder retten til at udnytte indholdet med henblik på tekst- og datamining, jf. ophavsretslovens § 11 b og DSM-direktivets artikel 4.",2010-01-22
https://nyheder.tv2.dk/business/2010-01-21-aktier-store-drenge-presser-c20,"KØBENHAVN (Direkt) Det danske aktiemarked lukkede torsdag klart lavere og klarede sig generelt dårligere end de øvrige børser i Europa. Eliteindekset C20 sluttede dagen med et fald på 1,9 pct. i niveau 349,692. Danske Bank var blandt dagens store tabere.
- De sidste par dage har der været noget udsalg i Danske Bank-aktien, og det er blevet forstærket torsdag eftermiddag i takt med et tilbagefald for de amerikanske og europæiske bankaktier, siger afdelingschef Ole Kjær Jensen fra Sydbank.
Danske Bank faldt 3,2 pct. til kurs 126,3 og er over de sidste fem børsdage faldet fra kurs 136,5 kr. Blandt de øvrige finansaktier faldt Jyske Bank 2,4 pct. til kurs 196, og Nordea og Sydbank lykkede henholdsvis 1,3 og 1,1 pct. lavere i kurserne 51,4 og 140,2.
Også Vestas var under pres i torsdagens marked og endte dagen med et fald på 2,2 pct. i kurs 304,7.
- Der er nogle små negative historier ude om Vestas. Der er lidt snak om, at der er nogle store kontrakter, der er på vej til konkurrenter, siger chefhandler Mads Zink fra Danske Bank.
Torsdag er det kommet frem, at en sydkoreansk gruppe anført af Samsung C&T angiveligt vil blive annonceret som vindere af en ordre til Canada i provinsen Ontario på udvikling af et gigantisk vind- og solprojekt på 2500 MW. Der skulle være tale om en aftale til 6 mia. dollar.
- Der er endvidere nogle, der er lidt bange for, at demokraterne i USA får sværere ved at komme igennem med en ny energilovgivning, efter at demokraterne forleden mistede sit superflertal i Senatet, siger Zink og fortsætter:
- Og så er der en formodning om, at Vestas vil være under pres frem til selskabets helårsregnskab den 10. februar. Der er mange, der er bekymrede for, hvor meget Vestas har fået ind på ordresiden.
Indekstunge Novo Nordisk belastede med et fald på 2,5 pct. til kurs 342,6 ligeledes C20-indekset. I det faldende marked udmærkede Danisco sig med en stigning på 0,5 til kurs 380. S&P Equity Research har hævet kursmålet på aktien til 400 kr. fra 335.
Novozymes indledte torsdag regnskabssæson blandt de største selskaber.
- Det er pænt regnskab, men forventningerne til 2010 ligger i underkanten af analytikernes forventninger. Det skyldes nok forsigtighedshensyn, men det gør, at aktien får lov til at sætte sig lidt, siger aktiechef i Amagerbanken, Søren Møller Sørensen.
Aktien faldt 1,3 pct. til kurs 549.
Uden for C20 steg Søndagsavisen 12 pct. til kurs 38,5, efter at selskabet opjusterede forventningerne til 2009, og selskabets direktør Mads Dahl Andersen over for Direkt endvidere gav udtryk for forventninger om en bedre indtjening i 2010.
TV 2 PrivatlivspolitikCookie-indstillinger© 2024 TV 2 DANMARK A/S
Tekst, grafik, billeder, lyd og andet indhold på dette website er beskyttet efter lov om ophavsret. TV 2 Danmark A/S forbeholder sig alle rettigheder til indholdet, herunder retten til at udnytte indholdet med henblik på tekst- og datamining, jf. ophavsretslovens § 11 b og DSM-direktivets artikel 4.",2010-01-21
https://nyheder.tv2.dk/business/2010-01-19-aktier-c20-i-staerkt-comeback,"Det meste af tirsdagen lå en klar overvægt af de danske aktier i negativt terræn, men en overraskende positiv åbning på børserne i New York sikrede et stærkt comeback for C20-indekset.
C20 lukkede 0,14 pct. højere i niveau 360,47 efter at have været helt nede i 355,11 i løbet af dagen.
Hovedbegivenheden var regnskabet fra den amerikanske storbank Citigroup, som umiddelbart skuffede med et underskud på enorme 7,6 mia. dollar i fjerde kvartal.
- Nogle havde frygtet et endnu værre regnskab fra Citigroup, og det har vendt markedet lidt, selvom der stadig er lidt salgspres på bankerne herhjemme i øjeblikket, siger chef for handel med skandinaviske aktier i Sydbank, Ole Kjær Jensen, til nyhedsbureauet Direkt og tilføjer:
- Der kommer mange bankregnskaber fra USA onsdag, så sektoren vil fortsat være i fokus.
Da markedet havde sundet sig over Citigroups enorme tab, blev Citigroup-aktien faktisk handlet i plus i USA, hvilket trak de europæiske bankaktier med op. Herhjemme hjalp det dog ikke rigtigt. Jyske Bank, Danske Bank og Sydbank endte med minusser på 1,6-2,1 pct. i niveauerne 205, 132,9 og 143,5.
Værst i C20 gik det dog for Genmab, som faldt 2,7 pct. til kurs 99,75, men det skyldtes gevinsthjemtagning efter en stigning på over 10 pct. siden torsdag.
- Der bliver taget lidt gevinster hjem efter en god start på 2010. Det rammer bankerne, som er kørt meget op, siger senioraktiehandler i Handelsbanken, Claus Thestrup, til nyhedsbureauet Direkt og fortsætter:
- I regnskabssæsonen vil fokus være på omsætningsforventningerne til 2010. Nu batter omkostningsbesparelserne ikke rigtig længere, og der skal ske noget på toplinjen.
Lundbeck lukkede 1 pct. lavere i kurs 102, efter den amerikanske partner Forest Labs kom med salgstal for det storsælgende depressionsmiddel Lexapro, som umiddelbart var bedre end ventet.
- Vi forventer, at det bedre end ventede salg primært skyldes lageropbygning, og vi ser dermed ikke en forbedret markedssituation for Lexapro. Vi ser dermed fortsat en tendens til, at Lexapro taber markedsandele på det amerikanske marked frem mod patentudløbet i USA i marts 2012, vurderer analytiker i Sydbank, Rune Majlund Dahl.
I toppen af C20 lå Danisco med et plus på 2,6 pct. til kurs 379, uden der var det helt store på nyhedsfronten. Danisco skrev i en pressemeddelelse, at selskabet ser store muligheder i et nyt projekt om at udvikle en metode til fremstilling af en vigtig ingrediens i modermælk.
Blandt sidepapirerne faldt Sanistål knap 11 pct. til kurs 74,5, efter Børsen satte fokus på selskabets trængte økonomiske situation.
Capinordic nedjusterede og sagde farvel til topchef Lasse Lindblad med øjeblikkelig virkning, hvilket sendte aktien 4,2 pct. ned til i kurs 2,73.
TV 2 PrivatlivspolitikCookie-indstillinger© 2024 TV 2 DANMARK A/S
Tekst, grafik, billeder, lyd og andet indhold på dette website er beskyttet efter lov om ophavsret. TV 2 Danmark A/S forbeholder sig alle rettigheder til indholdet, herunder retten til at udnytte indholdet med henblik på tekst- og datamining, jf. ophavsretslovens § 11 b og DSM-direktivets artikel 4.",2010-01-19
https://nyheder.tv2.dk/business/2010-01-14-aktier-rederier-og-flsmidth-hjaelper-c20-mod-2008niveau,"KØBENHAVN (Direkt) Det danske aktiemarked har torsdag som ventet lagt fint fra land trukket af de danske rederiaktier og FLSmidth, der har vundet en ordre Kina.
Carlsberg tumler som ventet rundt i bunden af C20, efter også britiske politikere er begyndt at rasle med afgiftssablen for at bekæmpe alkoholforbruget.
C20-indekset åbner 1,12 pct. højere i 360,51. Holder niveauet dagen ud, vil det være højeste slutniveau siden september 2008.
Norden og A.P. Møller - Mærsk følger i hælene på pæne stigninger i de japanske rederiaktier. Den japanske finansavis, Nikkei, skriver, at rederiet Mitsui OSK Lines i tredje kvartal seksdoblede indtjeningen til 10 mia. yen, eller godt 550 mio. kr. Der fremgår ingen kilde på oplysningerne, der kommer et par uger, før regnskabet skal offentliggøres. En talsmand fra Mitsui siger til Bloomberg News, at oplysningerne ikke stammer fra rederiet.
De japanske rederiaktier steg dog alle markant i torsdagens handel med mellem 5 og godt 7 pct. Herhjemme er B-aktien i Mærsk åbnet 2,3 pct. højere i 42.300. Norden stiger 3 pct. til 250, og FLSmidth kiler sig ind mellem Norden og Mærsk med et plus på 2,4 pct. til 378,8.
FLSmidth har fået en ordre i Kina og indleder en langsigtet satsning, der skal styrke Valby-koncernens position i landet.
Imens ligger Carlsberg som eneste C20-aktie i minus. The Telegraph skriver, at britiske politikere planlægger at indføre høje minimumspriser på alkoholiske drikke.
Den britiske regering ønsker en minimumspris i niveauet 0,4-0,5 pund per genstand, hvilket vil svare til mere end en fordobling af prisen på de billigste alkoholiske drikke i supermarkederne. Seks øl vil dermed komme til at koste omkring 6 pund, eller 50 kr., mens en flaske vin vil koste minimum 4,5 pund.
Carlsberg-aktien falder 0,4 pct. til 393,3 i det i øvrigt stærkt positive marked.
Bang & Olufsen er blandt de sidepapirer, der har bedst tag i investorerne fra morgenstunden, med et plus på 4 pct. til kurs 79. Salget af B&O's to nye tv-apparater går godt, vurderer Alm. Brand Markets på baggrund af en rundringning til omkring 50 forhandlere i Danmark, Tyskland og Storbritannien. Alm. Brand har af samme grund opjusteret anbefalingen til 'køb' med et kursmål på 95 kr.
TV 2 PrivatlivspolitikCookie-indstillinger© 2024 TV 2 DANMARK A/S
Tekst, grafik, billeder, lyd og andet indhold på dette website er beskyttet efter lov om ophavsret. TV 2 Danmark A/S forbeholder sig alle rettigheder til indholdet, herunder retten til at udnytte indholdet med henblik på tekst- og datamining, jf. ophavsretslovens § 11 b og DSM-direktivets artikel 4.",2010-01-14
https://nyheder.tv2.dk/business/2010-01-11-aktier-c20-giver-resten-af-europa-baghjul,"KØBENHAVN (Direkt) Det danske C20-indeks er flyvende mandag, hvor en række af de mest tungtvejende aktier hiver mod plus.
Indekset stiger ved middagstid med 2,7 pct. til 362,79, efter nyhedsstrømmen primært har været positiv for mange af selskaberne. I resten af Europa oplever de toneangivende indeks stort set kun stigninger på under 1 pct.
Øverst i C20-indekset ligger Lundbeck med en stigning på 4,7 pct. til kurs 103,60. Selskabet har afsluttet sine forhandlinger om priser og tilskud vedrørende Parkinsons-midlet Azilect i Frankrig. Derfor skal midlet nu lanceres på det franske marked i samarbejde med partneren Teva Pharmaceuticals.
Lundbeck er desuden optaget blevet optaget i et par europæiske aktieindeks på bekostning af det tyske stålforetagende ThyssenKrupp. Lundbeck vil dermed fremover være at finde blandt medlemmerne af Dow Jones Stoxx Select Dividend 30 Index samt Dow Jones STOXX Global Select Dividend 100 Index.
Rederierne ligger også til at have en særdeles positiv dag. D/S Norden og A.P. Møller - Mærsks B-aktie stiger begge med 4,1 pct. til henholdsvis 247,20 kr. og 42.570 kr. D/S Torm ligger i et plus på 6,7 pct. til 71,50 kr.
Sydbank spår mandag om højere gennemsnitlige containerrater i 2010, og de asiatiske rederier har ligget til lune stigninger i mandagens handel. Jyske Bank har desuden løftet sit kursmål på Mærsk.
- Aktien er kommet meget stærkt fra start i 2010, men efter vores vurdering er der mere at komme efter. Vores sum-of-the-parts værdiansættelse peger på en fair værdi på 49.000 kr., mens den relative værdiansættelse efter vores vurdering trækker en smule ned, skriver Jyske Bank om Mærsk i en kommentar.
Carlsberg nyder godt af, at Heineken har købt bryggeridelen af mexicanske Femsa. Handlen blev lukket til en pris af 11 gange EBITDA, og da Carlsberg handles til en lavere pris, sender det aktien op med 3,7 pct. til kurs 410.
Uden for C20-indekset er der fokus på ØK, der får kurstæsk, efter Venezuela har devalueret sin valuta. Samtidig skriver svenske Dagens Industri, at der er risiko for statsbankerot i landet. ØK falder med 6,0 pct. til 174 kr.
Ejendomsselskaberne har det også svært. Olicom og Tower Group falder med 25 pct. og 13,3 pct. til henholdsvis kurs 0,03 og 6,50, mens Schaumann og Sjælsø Gruppen ligger i minusser på 11,6 pct. til 1,52 kr. og 6,9 pct. til 10,80 kr.
TV 2 PrivatlivspolitikCookie-indstillinger© 2024 TV 2 DANMARK A/S
Tekst, grafik, billeder, lyd og andet indhold på dette website er beskyttet efter lov om ophavsret. TV 2 Danmark A/S forbeholder sig alle rettigheder til indholdet, herunder retten til at udnytte indholdet med henblik på tekst- og datamining, jf. ophavsretslovens § 11 b og DSM-direktivets artikel 4.",2010-01-11
https://nyheder.tv2.dk/business/2009-12-28-vestasinvestorer-loefter-c20,"C20-indekset ligger i et lille plus på en handelsdag, hvor der ikke er mange investorer i markedet.
Men de er dog i stand til at løfte indekset med 0,9 procent til indeks 335,69.
Vestas nyder godt af, at selskabet har fået en ordre i Kina på 20 stk. V90-2,0 MW-vindmøller.
December har været en neglebidende affære for Vestas, der skulle udvide ordrebogen gevaldigt for at nå sin guidance for hele året. Aktien stiger mandag med 1,8 pct. til 306,50 kr.
FLSmidth ligger fortsat i toppen af indekset med en stigning på 1,6 pct. til 376 kr. Ingeniør- og cementselskabet har haft et forrygende år med en stigning på 109,7 pct. indtil videre, og senest lever det højt på at have fået en ordre på at levere udstyr til en cementfabrik i Tunesien.
Samtidig afslørede selskabet over for nyhedsbureauet Direkt, at det har samtaler med Ecuadors industriminister om at modernisere landets cementindustri.
Sydbank ligger øverst i C20-indekset, uden der dog er nogle selskabsspecifikke nyheder at hænge stigningen på 1,9 pct. op på.
I bunden af det tunge indeks findes Novo Nordisk, der ligger i et minus på 1,5 pct. til 333 kr. Investorerne venter utålmodigt på nyt om Victoza fra de amerikanske sundhedsmyndigheder.
Meldingen skulle komme i fjerde kvartal - altså senest torsdag, og i Novo Nordisk venter man stadigvæk, at meddelelsen dukker op inden da, siger kommunikationschef Mike Rulis.
William Demant og Novozymes falder med henholdsvis 1,2 pct. og 1,1 pct., og de bliver formentlig trukket ned af generelle fald i sundhedssektoren i Europa.
TV 2 PrivatlivspolitikCookie-indstillinger© 2024 TV 2 DANMARK A/S
Tekst, grafik, billeder, lyd og andet indhold på dette website er beskyttet efter lov om ophavsret. TV 2 Danmark A/S forbeholder sig alle rettigheder til indholdet, herunder retten til at udnytte indholdet med henblik på tekst- og datamining, jf. ophavsretslovens § 11 b og DSM-direktivets artikel 4.",2009-12-28
https://nyheder.tv2.dk/business/2009-12-28-aktier-c20-i-stille-stigning,"KØBENHAVN (Direkt) De danske aktier kommer fra start med flest stigninger mandag morgen. C20-indekset ligger efter godt et kvarters handel 0,6 pct. højere i indeks 337,24.
FLSmidth er endnu engang forrest i feltet med stigninger på 1,8 pct. til 376,50 kr. Selskabet bekræftede før jul, at det har underskrevet en kontrakt i Tunesien, hvilket har givet aktien et kursspring. Den har ikke ligget så højt siden september 2008.
Carlsberg ligger 1,3 pct. højere i 385,50 kr., efter selskabet i ugen før jul havde en faldende aktiekurs som følge af nyheden om, at russiske embedsmænd er i gang med at undersøge, hvorvidt det er fordelagtigt at lave statsmonopol på salget af alkohol.
A.P. Møller - Mærsks A-aktie ligger 0,9 pct. højere i 35.700 kr., mens B-aktien handles i et plus på 0,6 pct. til 36.800 kr. Selskabet nyder formentlig godt af den generelt positive stemning på markedet med stigninger til de asiatiske rederier.
I bunden af det C20-indekset ligger William Demant, der falder med 1,7 pct. til 384 kr. Novozymes ligger til et minus på 0,5 pct. til 543 kr., mens Novo Nordisk ligger 0,2 pct. lavere i 337,50 kr.
Novo Nordisk har meldt ud, at selskabet forventer en afgørelse fra de amerikanske sundhedsmyndigheder på Victoza i fjerde kvartal. Denne er dog endnu ikke kommet, og det kan trykke prisen en smule.
Det samme kan gøre sig gældende for GN Store Nord, der venter på nyt om sin retssag i Polen. Aktien er dog endnu ikke handlet.
TV 2 PrivatlivspolitikCookie-indstillinger© 2024 TV 2 DANMARK A/S
Tekst, grafik, billeder, lyd og andet indhold på dette website er beskyttet efter lov om ophavsret. TV 2 Danmark A/S forbeholder sig alle rettigheder til indholdet, herunder retten til at udnytte indholdet med henblik på tekst- og datamining, jf. ophavsretslovens § 11 b og DSM-direktivets artikel 4.",2009-12-28
https://nyheder.tv2.dk/business/2009-12-23-aktier-c20-paa-blandet-juleferie,"KØBENHAVN (Direkt) FLSmidth kørte i helt sit eget tempo lillejuleaftensdag, og det var lige akkurat nok til at sikre et plus til C20-indekset. En lille overvægt af selskaberne lukkede i plus. Det mest bemærkelsesværdige var dog en forholdsvis høj volumen i markedet trods juletiden.
C20-indekset lukkede 0,25 pct. højere i niveau 335,08.
- Det mest spændende er, at der stadig er stor aktivitet i markedet. Der er mange flere ordrer end normalt på denne tid, og det har været mønstret hele ugen, fortæller chefhandler i Danske Bank, Mads Zink, til nyhedsbureauet Direkt og fortsætter:
- OMX gik over til et nyt C20-indeks mandag med en anderledes vægtning, hvilket har medført store forskydninger. Eksempelvis er Mærsk vægtet ned fra 22 til 13 pct. Det kan også være noget skatteomlægning, der har spillet ind.
Det lignede længe et sikkert plus til C20, men i den sidste handelstime vaklede indekset noget, efter et overraskende fald i salget af nye boliger i USA.
- Vi så nogle halvsløje nøgletal sidst på eftermiddagen, som fik markedet lidt under pres igen, men nøgletal påvirker ikke så meget i øjeblikket, da der er ordrer i markedet, som skal på plads inden nytår, forklarer chefhandleren.
FLSmidth viste i den grad vejen med en stigning på ekstra 3,6 pct. oven i plusset på 2,4 pct. tirsdag, da selskabet bekræftede, at det har underskrevet en kontrakt i Tunesien, og desuden fortalte til Direkt, at det har holdt møder med Ecuadors industriminister, Xavier Abad, omkring en genoplivning af landets cementsektor. Aktien lukkede i kurs 370, hvilket er det højeste lukkeniveau i over 15 måneder.
I den anden ende af C20 lå Genmab og Vestas. Genmab er igen tilbage i en negativ kursudvikling uden specifikke nyheder, men der lå mange salgsordrer, hvilket også gjorde sig gældende for Vestas, som ellers endelig fik en ordre.
- Der er salgsordrer i markedet på Genmab og Vestas, og derfor faldt selskaberne, siger Mads Zink.
Vestas brød ellers ordretørken, efter Global Wind Power placerede en ordre på samlet 140 MW til projekter i Bulgarien og Rumænien. Tidligere på onsdagen gned DONG Energy dog salt i såret for Vestas ved at udvide den i forvejen omfattende kontrakt med Siemens Wind Power.
Vestas faldt 0,5 pct. til kurs 301, mens Genmab blev bundprop i C20 med et fald på 2,1 pct. til 83,5. Genmab steg dog mere end 16 pct. i sidste uge.
Blandt sidepapirerne rettede ØK sig 2,9 pct. til kurs 180, efter et minus tirsdag på 4,4 pct., da et amerikansk selskab opgav at hente dollar ud af Venezuela til myndighedernes officielle og gunstige kurs, men i stedet benyttede sig af den langt mindre lukrative valutakurs i parallelmarkedet. ØK har endnu ikke fået sit 2007-udbytte på 45,7 mio. dollar ud af Venezuela.
TV 2 PrivatlivspolitikCookie-indstillinger© 2024 TV 2 DANMARK A/S
Tekst, grafik, billeder, lyd og andet indhold på dette website er beskyttet efter lov om ophavsret. TV 2 Danmark A/S forbeholder sig alle rettigheder til indholdet, herunder retten til at udnytte indholdet med henblik på tekst- og datamining, jf. ophavsretslovens § 11 b og DSM-direktivets artikel 4.",2009-12-23
https://nyheder.tv2.dk/business/2009-12-23-aktier-flsmidth-holder-c20-i-plus,"KØBENHAVN (Direkt) FLSmidth kører i helt sit eget tempo onsdag, og det sikrer et plus til C20-indekset. 13 selskaber ligger ved 13-tiden i positivt terræn, mens syv selskaber falder.
C20 noterer en fremgang på 0,4 pct. til niveau 335,55.
FLSmidth viser i den grad vejen med en stigning på ekstra 3,9 pct. oven i plusset på 2,4 pct. tirsdag, da selskabet bekræftede, at det havde underskrevet en kontrakt i Tunesien, og fortalte til Direkt, at det har holdt møder med Ecuadors industriminister, Xavier Abad, omkring en genoplivning af landets cementsektor. Aktien handler i kurs 372, hvilket er det højeste niveau i over 15 måneder.
A.P. Møller - Mærsk tiltrækker også købere, og B-aktien stiger med 0,6 pct. til kurs 36.800 oven på tirsdagens milliardinvestering i rettigheder til en række oliefelter i Den Mexicanske Golf. Jyske Bank vurderer, at investeringen er attraktiv, da Mærsks andel i de tre felter nok snarere udgør omkring 300 mio. tønder olieækvivalenter end de godt 200 mio. tønder, selskabet selv stillede i udsigt tirsdag.
I den anden ende af C20 ligger Genmab og Vestas. Genmab er igen tilbage i en negativ kursudvikling uden specifikke nyheder, men der tages nok penge hjem til julegaverne efter en stigning på over 16 pct. i sidste uge. Genmab ligger 1,2 pct. lavere i kurs 84,25.
DONG Energy har gnedet mere salt i såret for Vestas ved at udvide den i forvejen omfattende kontrakt med Siemens Wind Power. Vestas falder 0,8 pct. til kurs 300.
Blandt sidepapirerne retter ØK sig 2,3 pct. til kurs 179, efter et minus tirsdag på 4,4 pct., da et amerikansk selskab opgav at hente dollar ud af Venezuela til myndighedernes officielle og gunstige kurs, men i stedet benyttede sig af den langt mindre lukrative valutakurs i parallelmarkedet. ØK har endnu ikke fået sit 2007-udbytte på 45,7 mio. dollar ud af Venezuela, selv om allokeringen af amerikansk valuta til formålet har været godkendt i et stykke tid.
TV 2 PrivatlivspolitikCookie-indstillinger© 2024 TV 2 DANMARK A/S
Tekst, grafik, billeder, lyd og andet indhold på dette website er beskyttet efter lov om ophavsret. TV 2 Danmark A/S forbeholder sig alle rettigheder til indholdet, herunder retten til at udnytte indholdet med henblik på tekst- og datamining, jf. ophavsretslovens § 11 b og DSM-direktivets artikel 4.",2009-12-23
