url,article_text,date,dates
https://www.dr.dk/nyheder/penge/toerre-taesk-til-aktierne-til-morgen,"De danske aktier ryger ned efter elendig dag i USA og Japan. De amerikanske aktier sluttede sent i går med historiens næststørste nedtur, og i Japan fik aktierne tæv med en nedgang på mere end 11 procent natten til i dag. Det gav øjeblikkeligt en ordentlig øretæve til C20-indekset over de mest handlede aktier på den danske fondsbørs. Røde tal over hele Europa Efter en halv time var de mest handlede danske aktier nede med 4,8 procent, og der er også tørre tæsk på andre europæiske børser. Det tyske DAX-indeks er nede med mere end fem procent, og også de norske aktiehandlere må kigge nedad for at holde øje med kurserne, der rasler ned med over fire procent. Efter to gode dage på den danske børs i begyndelsen af ugen, fik C20-indekset i går en kæberasler. Indekset lukkede i aftes mere end seks procent lavere end dagen før.",2008-10-16T07:04:00+00:00,
https://www.dr.dk/nyheder/penge/aktieindekset-dykker-under-kurs-400,"Det toneangivende danske aktieindeks OMX C20 på Københavns Fondsbørs faldt onsdag til under kurs 400. Ved middagstid lå indekset i 398,82. - Man skal helt tilbage til dot-com bølgens sammenbrud for at finde tilsvarende store kurstab på aktier for de danske lønmodtagere over en 7 måneders periode, siger cheføkonom Jes Asmussen fra Handelsbanken. Det bliver værre - Og ud fra den udvikling vi har set i aktiekurserne indtil videre i januar, ser tabene ud til at blive endnu større, siger Jes Asmussen. C20-aktierne er gået under indeks 400 med et minus på 3,6 pct. Vestas og FLSchmidt gik det værst ud over. Siden 11. oktober, hvor C20-indekset satte rekord i indeks 517 som det højeste nogensinde, er over 300 mia. kr. forsvundet ud af markedet. I dagens handel falder Vestas mest med et minus på 7,7 pct. efterfulgt af FLSchmidt i et minus på 6,7 pct.",2008-01-16T11:51:00+00:00,
https://www.dr.dk/nyheder/penge/paene-stigninger-paa-de-europaeiske-boerser,"En god stemning præger de europæiske markeder og der ses en fremgang på knapt 1 procent på de tre store fondsbørser. Stigningerne har udgangspunkt i tirsdagens amerikanske handel, der tog en positiv drejning efter dansk lukketid. Det danske C20 løftes 1,6 til 400,3 og indhenter dele af tirsdagens tilbagegang på 3,2 procent. Aktieboks: OMXC20 Danske Bank åbner 2,1 procent højere til 132,2 efter tirsdagens solide stigninger i den amerikanske finanssektor. Investeringsbanken Fox-Pitt Kelton ser potentiale i Danske Bank, og sætter den positive anbefaling ""outperform"" med et kursmål på 185. Nordea åbner 2,3 procent højere i 66. A.P. Møller - Mærsk følger tendensen fra de asiatiske konkurrenter og henter med en stigning på 2,2 procent til 51.100 noget af tirsdagens markante tab ind igen. Vestas op konkurrent ned Vestas åbner 0,7 højere i 608. Konkurrenten Nordex har onsdag morgen nedjusteret forventningerne til driftsindtjeningen (EBIT). For helåret 2008 ventes nu mellem 60-66 millioner euro mod tidligere 77 millioner euro, dog fastholdes omsætningsprognosen på 1,1 milliarder euro. Nedjusteringen kommer af øgede omkostninger til opstart i nye markeder. SAS åbner 1,7 procent højere i 24,6. En mindsket priskonkurrence er kommet i udsigt hos den trængte luftfartbranche. SAS-konkurrenten Air France-KLM, vil hæve oliepristillægget med 2 euro på alle franske flyvninger og med 14 euro på alle internationale ruter fra i morgen torsdag. Bang & Olufsen åbner 0,3 lavere i 197,5 efter at have fået sænket sin anbefaling af Goldman Sachs til 165 kroner fra 205. Det amerikanske finanshus gentager sin salgsanbefaling. Bang & Olufsen lukkede tirsdag 3,7 procent højere i kurs 198. Dyrup nedjusteret Monberg & Thorsen sænker forventningerne til 2008, hvilket skyldes udviklingen i malings- og træbeskyttelsesenheden Dyrup. Årsagen til nedjusteringen hos Dyrup er den bratte opbremsning og aktivitetsnedgang inden for byggebranchen, som især påvirker omsætningen på det professionelle marked negativt. Dette har især ramt Dyrups store markeder i Frankrig, Tyskland og Iberia. Ud over den lavere omsætning påvirkes Dyrups bruttoavance negativt af stigende råvarepriser. Monberg & Thorsens venter et primære resultat før særlige poster på niveauet 100 millioner kroner i 2008 fra 150 millioner kroner Forventningerne til resultatbidraget fra entreprenøraktiviteterne i MT Højgaard, som ejes i fællesskab med Højgaard holdning, er uforandret. Roskilde Bank falder 1,4 procent til kurs 142, mens Forstædernes Bank stiger 3,0 procent til 102. Det verdensomspændende kreditvurderingsbureau Standard & Poor's er bekymret for en række danske banker. Miguel Pintado, der er ansvarlig for kreditvurderingen af de nordiske banker hos Standard & Poor's, siger til RB-Børsen, at han regner med at se en række fusioner og opkøb af danske banker inden for det næste år. Ingen af de største banker er i farezonen, mener Miguel Pintado.",2008-07-09T07:56:02+00:00,
https://www.dr.dk/nyheder/penge/onsdagens-aktier-lundbeck-aktien-paa-raketfart,"Det var en generel positiv stemning, som prægede det europæiske aktiemarked onsdag. I Skandinavien haltede C20 gevaldigt efter de øvrige nordiske markeder, som alle ved dansk lukketid lå 1,3 - 2,9 pct. højere, mens C20 måtte øjne en marginal stigning på 0,1 pct. til 431,49. Onsdagens kvartalsregnskab fra Lundbeck overraskede Jyske Bank på omsætningssiden såvel som på indtjeningssiden. Banken mener, Lundbeck er fundamentalt undervurderet, men ændrer ikke på den svage købsanbefaling ""akkumuler"". Banken bemærker også, at der ikke er noget nyt i selskabets pipeline, og at der ikke kom en egentlig opjustering. Indtil videre har Lundbeck ikke oplevet nogen generisk konkurrence på de fem europæiske markeder, hvor selskabet ikke længere er dækket af sit patent på det antidepressive middel Cipralex. Det slog selskabets koncernøkonomidirektør Anders Go:tzsche fast på en telekonference onsdag. - Vi venter, at vi vil blive ved med at forsvare vores markeder, sagde han. I årets første kvartal har selskabet vundet markedsandele på sine europæiske markeder. Lundbeck steg hele 6,9 pct. til kurs 128,5. Regnskabet fra Carlsberg for første kvartal får prædikatet ""godkendt"" af Jyske Bank, der fastholder ""køb"" af aktien. - Resultatet for første kvartal blev belastet af større end ventede omkostninger til S&N transaktionen i form af især valutaafdækning af købesummen. Vesteuropa og BBH ligger under forventningerne, mens Østeuropa og Asien ligger over, konstaterer Jens Houe Thomsen fra Jyske Bank. Carlsberg, forklarer afvigelsen med at en række omkostninger i år er fremrykket i forhold til sidste år. Banken hæfter sig også ved, at over ""en bred kam"" har Carlsberg haft succes med at overvælte stigende råvarepriser på forbrugerne. - Der var ingen nyheder om overtagelsen af dele af S&N eller om kapitalforhøjelsen, men Carlsberg oplyste, at der forhandles med Coca-Cola Company om forlængelse af samarbejdet i Danmark og Finland samt om salg af mineralvandsaktiviteterne til Coca-Cola Company. Forhandlinger om salg af Turk Tuborg pågår fortsat, noterer han. Carlsberg endte 2,9 pct. lavere i 637. Det amerikanske selskab Mannkind Corporation fortsætter med udviklingen af inhalerbar insulin-behandling. Samtidig beskylder koncernens stifter såvel Novo Nordisk som Eli Lilly for at beslutningen er begrundet i beskyttelse af egne allerede lancerede højprofitable produkter. Novo Nordisk faldt 1,4 pct. til kurs 324. For Jyske Bank kom det som en overraskelse, at høreapparatkoncernen William Demant onsdag måtte nedjustere omsætnings- og driftsindtjeningsprognosen for 2008. - Dette er overraskende for os, idet vi ikke havde ventet, at William Demant ville ændre sin guidance på EBIT, idet selskabet har hedget størstedelen af sin valutaeksponering for indeværende år. Aktien lukkede 2,2 pct. lavere i kurs 386,5. D/S Norden konkurrenten STX Pan Ocean, som er Sydkoreas største tørlastrederi, er onsdag kommet med regnskabstal for første kvartal, som vidner om en gylden branche, hvor resultatet efter skat er mere end femdoblet i forhold til samme periode sidste år. Indtjeningen er steget markant på grund af den øgede efterspørgsel efter kul og jern fra Kina, hvilket har drevet fragtraterne højere. D/S Norden steg 2,7 pct. til 567.",2008-05-07T15:16:04+00:00,
https://www.dr.dk/nyheder/penge/stemningen-paa-aktiemarkedet-var-trykket,"- Luften røg lidt ud af ballonen, efter at der var ventet stigninger mandag grundet fredagens internationale fremgang, hvor C20 var lukket. Det var hovedsagligt dårlige amerikanske regnskaber fra Bank of America og Eli Lilly, som trak markederne ned. Men også en faldende dollar og skyhøj oliepris er med til at gøre markedet surt, udtalte chefrådgiver Claus Påske Larsen fra Nordea. De cykliske aktier blev hårdt mærket i den sene handel selv uden de store selskabsspecifikke nyheder. A.P. Møller - Mærsk faldt 1,6 pct. til 50.100, DSV faldt 2,1 pct. til 107, mens FLSmidth lukkede 0,3 pct. lavere i kurs 487,5. Aktiemarkedets ""darling"" - Novozymes' tiltrækningskraft er blegnet over det seneste halve år, og kursen er næsten halveret. Årsagen skal findes i såvel de psykologiske markedsmekanismer som i reelle indtjeningstal og vækstscenarier, vurderede Jyske Banks Novozymes-analytiker Jens Houe Thomsen. - Med aktieuroen er det naturligt, at markedet først sælger de aktier, som er dyrt prissat. Og Novozymes var uomtvisteligt en dyr aktie, sagde Jens Houe Thomsen. Han pegede på, at når der ses på indtjeningen i forhold til aktie-prisen - P/E - er der blevet rokket ved såvel P'et som E'et siden sidste efterår, hvor aktien toppede i kurs 700. Novozymes lukkede 0,1 pct. lavere i kurs 365. Kvartalsrapporten fra den amerikanske medicinalkoncern Eli Lilly, som har konkurrende midler til såvel Novo Nordisks som Lundbecks, rykker ikke på nogle markedsmæssige positioner, lød vurderingen fra analytiker Rune Majlund Dahl i Sydbank. Regnskabet viser, at medicinalbranchen klarer sig godt, og at Eli Lilly nyder godt af den lave dollar, mens effekten er modsat hos de danske konkurrenter. Lundbeck endte 2,6 pct. lavere i 110,5, mens Novo Nordisk lukkede 3,4 pct. lavere i 317. Aktierne i Auriga, der er moderkoncern for kemikoncernen Cheminova, blev mandag sendt til vejrs på børsen i København. Efter et kanonregnskab blev forventningerne til 2008 opjusteret, hvilket fik aktien til at lukke 7,6 pct. højere i 170 kr. Resultatfremgangen er båret af ""betydeligt forbedret indtjening hos Cheminova, der oplever god efterspørgsel efter selskabets produkter herunder især ukrudtsmidlet ""glyphosat"". Analytikerne i Sydbank er blevet en anelse mere positive omkring en investering i Auriga, efter kemikoncernen har hævet forventningerne til 2008. Derfor hæver Sydbank sin anbefaling af Auriga til neutral fra tidligere undervægt. Dan Agro Holding hæver sit tilbud på det børsnoterede grovvareselskab Hedegaard til 721 kr. pr. aktie, hvilket er 1 kr. højere end tilbuddet fra svenske Lantma:nnen. Det oplyste Dan Agro Holding. Hedegaard lukkede 16,4 pct. højere i 730.",2008-04-21T15:20:00+00:00,
https://www.dr.dk/nyheder/penge/smuk-start-paa-aktiedagen,"Investorerne vågner torsdag morgen op til et fortsat livligt marked, hvor finansaktierne er en totalt dominerende faktor. Det startede i USA, hvor myndighederne besluttede sig for at hjælpe de konkurstruede obligationsforsikringsselskaber. Det afføder en C20-fremgang på 3,2 procent til 403,81. Carlsberg aktien stryger godt 8 procent højere, mens britiske Scottish & Newcastle handles i 735 pence. Aktieboks: OMXC20 Hjælpepakke De amerikanske tilsynsmyndigheder, New York State Regulators, havde onsdag aften møde med udvalgte banker i et forsøg på at rejse frisk kapital til de hårdt ramte genforsikringsselskaber på obligationsmarkedet. - Onsdagens nyhed om et udkast til en hjælpepakke til genforsikringsselskaberne, fra de amerikanske tilsynsmyndigheder, er yderst positivt. Det vil sprede positive ringe i vandet torsdag, specielt til den finansielle sektor, vurderede seniorøkonom hos Handelsbanken, Rasmus Gudum-Sessingö, til RB-Børsen torsdag morgen. Banker pænt op Danske Bank åbner 4,4 procent højere i kurs 179,8, mens Nordea stiger 3,7 procent til kurs 69,8. Danske Bank har fået nedjusteret sit kursmål af det internationale finanshus Citigroup, som dog gentog købsanbefalingen. Kursmålet er sænket til 215 kroner fra 235 kroner Citigroup sænker kursmålet på Nordea til 8,75 euro (66,15 kroner) fra 10,75 euro. Den franske storbank Societe Generale gav dog lidt ridser i lakken hos finanssektoren. Societe Generale oplyste torsdag morgen, at banken skal rejse 5,5 milliarder euro i ekstra kapital. Societe General er ramt af nedskrivninger fra subprime på 2,1 milliarder euro i fjerde kvartal, mens storbanken samtidig meddeler at banken er ramt af bedrageri på 4,9 milliarder euro. Societe Generale er suspenderet i dagens første to timer, hvor analytikere vurderer at bank-aktien vil falde mellem 5-15 procent når handlen åbnes. Carlsberg op på rygter Carlsberg åbner 8,8 procent højere i kurs 607 på en torsdag, hvor Danmarkshistoriens største virksomhedshandel måske bliver en realitet. Det ventes, at Carlsberg sammen med hollandske Heineken officielt byder i alt 78 milliarder kroner for skotske Scottish & Newcastle. Scottish & Newcastlehandles torsdag morgen i 735 pence, hvilket indikerer, at investorerne forsat tager forbehold for at opkøbet lykkes. Carlsberg/Heineken budet ligger på 800 pence pr. aktie. - Der er forsat investorer, som vurderer, at handles kan gå i vasken grundet Scottish & Newcastle hårde linje, men jeg forventer at handlen går igennem. Jeg ser 80 procent sandsynlighed for at opkøbet bliver gennemført, vurderer aktiechefanalytiker Bjørn Schwarz fra Sydbank til RB-Børsen. Torm op igen Rederiet D/S Torm, som åbner 5,3 procent højere i kurs 149, præciserer sine forventninger til 2007-overskuddet til den øvre ende af det tidligere udmeldte interval. D/S Torm venter nu et overskud før skat på 810-820 millioner dollar mod tidligere ventet 800-820 millioner dollar. Beløbet er eksklusive restruktureringsomkostninger fra købet af OMI, som ventes at udgøre 15 millioner dollar. D/S Torm køber halvdelen af rederiet FR8 Holding, som kontrollerer 25 skibe og har 30 medarbejdere. Prisen for aktieposten er 125 millioner dollar.",2008-01-24T09:53:21+00:00,
https://www.dr.dk/nyheder/penge/det-danske-aktiemarked-fik-oeretaever,"Siden maj har lønmodtagerne mistet 27 mia. kr. på aktienedturen. Og der er forsvundet over 300 mia. kr. i markedsværdi for de 20 mest handlede danske aktieselskaber siden toppen i oktober. Det svarer til et fald på over 22 pct., skrev Børsen.dk. Sammenbrud -Vi skal helt tilbage til efter dot-com bølgens sammenbrud i begyndelsen af årtusindet for at finde tilsvarende store kurstab på aktier for de danske lønmodtagere over en 7-måneders periode, siger cheføkonom Jes Asmussen, Handelsbanken. Frygt for nedtur Nedturen for de danske aktier hænger sammen med den stigende frygt for en større økonomisk nedtur. Sådan vurderer chefrådgiver Bjarke Østergaard fra Nordea. Mellem jul og nytår fik den frygt yderligere næring af aftagende vækst i USA. Vestas En af de hårdest ramte var vindmøllekoncernen Vestas, der fik skåret 6,4 pct. af markedsværdien onsdag. - Det er en cyklisk aktie, og vi ser generelt industri-aktierne falder for tiden, siger seniorrådgiver i Nordea, Nils Lundsby til RB-Børsen.",2008-01-16T13:37:00+00:00,
https://www.dr.dk/nyheder/penge/stadig-daarlig-stemning-paa-aktiemarkedet,"Den seneste tids sure stemning grundet global rentefrygt florerede fredag fortsat på Københavns Fondsbørs. Således lukkede C20-indekset 0,96 procent lavere i 480,88. A.P. Møller - Mærsk og Carlsberg tog fredag hovedrollerne, idet Carlsbergs administrerende direktør Nils Smedegaard Andersen den 1. december går fra øllet til skibsfart og olieudvinding. Direktørskifte gav uro A.P. Møller - Mærsks B-aktie tabte 1,6 procent til 65.900. Jess Søderberg, der havde kontrakt til 2009, forlader sin post som koncernchef, og træder samtidig ud af bestyrelsen hos APM. Ny koncernchef bliver Nils Smedegaard Andersen, der kommer fra en stilling som adm. dir. hos Carlsberg. Analytiker Mark McVicar fra investeringsbanken Dresdner Kleinwort kalder udnævnelsen af Nils Smedegaard for en markant ændring set i forhold til tidligere generationsskifter i APM. - Den vigtige pointe i udnævnelsen er, at ledelsen har følt, at der har været behov for en ændring, og at ledelsesstrukturerne måtte ændres. Vi må gå ud fra, at der vil ske andre forandringer i selskabet. Det er en del af en modernisering og en optimering af ledelsen i selskabet, siger Mark McVicar til RB-Børsen. Carlsberg mangler direktør Carlsberg lukkede 0,9 procent lavere i kurs 655. Bryggeriet skal ud at finde en ny koncernchef, efter at Nils Smedegaard Andersen har annonceret sin fratrædelse. Der var blandede meninger hos analytikerne om den sag. - Konsekvenserne ved Nils Smedegaards exit er ikke så store, som man kunne tro. Han har samlet et godt team, og de er klar til at føre videre det, som han har sat i gang, sagde Carlsberg-analytiker Jens Houe Thomsen fra Jyske Bank. - Det er overraskende og et tab for Carlsberg. Den fremgang, der har været i Carlsberg er jo delvist hans (Smedegaard, red.) fortjeneste, siger Carlsberg-analytiker Bjørn Schwarz fra Sydbank til RB-Børsen. Stadig tilbagegang for Vestas Vestas lukkede 1,6 procent lavere i kurs 364, efter at vindmølle-aktien torsdag dykkede 4,3 procent En artikel i magasinet Renews skabte torsdag usikkerhed om Vestas' V90-teknologi til offshore-vindmøller grundet gearkasseproblemer. Investeringsbanken Gudme Raaschou fastholder anbefalingen ""køb"". Stigning til Novozymes Novozymes gik mod strømmen. Enzymproducenten fortsatte de seneste dages optur og steg 2,1 procent til kurs 625. Danisco fortsatte nedturen, efter at sukker- og ingredienskoncernen i onsdags skuffede investorerne på forventningerne til helåret 2007/08. Danisco lukkede 2,1 procent lavere i kurs 417. Novo-aktie kølede af Novo Nordisk faldt 0,5 procent til kurs 589 efter torsdagen kurshop på 4,8 procent.¨ Novo Nordisk overraskede torsdag positivt med fase III testresultater af Liraglutide (GLP1). Bear Stearns har opjusteret aktieanbefalingen til ""outperform"", mens Lehman Brothers har øget kursmålet til 620 kroner fra 600 kroner.",2007-06-22T15:22:46+00:00,
https://www.dr.dk/nyheder/penge/lundbeck-foerte-sig-frem,"Lundbeck aflagde onsdag morgen helårsregnskab, og dagen igennem førte aktien sig frem efter et godt regnskab. Dagens handel bød på små udsving i C20-indekset, og eliteindekset lukkede onsdag marginale 0,03 procent lavere i 448,95. Lundbecks regnskab for helåret 2006 viste en noget bedre driftsindtjening end ventet. Den primære driftsindtjening lød på på 1,78 milliarder kroner. Ifølge RB-Børsens rundspørge havde analytikerne ventet en driftsindtjening på 1,73 milliarder kroner. Prognosen for 2007 lyder på mere end 2,5 milliarder kroner. Lundbeck indleder kliniske fase II-undersøgelser med Lu 31-130 med 210 patienter, der lider af skizofreni. Lundbeck lukkede onsdag hele 7,7 procent højere i kurs 160,5. - Det er rigtigt positivt for det kommende år, siger analytiker i Sydbank, Rune Majlund Dahl. Vestas får nye ordrer Vestas havde onsdag god gang i ordretilgangen, med ordrer i både Italien og Spanien. Vestas har fået en ordre på 14 stk. V90-3,0 MW-turbiner til et projekt i Andalusien, og samtidig har selskabet fået ordrer til levering af 27 stk. V90-2,0 MW-turbiner (54 MW) til et projekt i det sydlige Italien. Lehman Brothers hævede onsdag kursen på Vestas-aktien til 325 kroner fra 265 kroner. Vestas lukkede onsdag 0,2 procent lavere til kurs 261,5. Carlsberg fik en salgsanbefaling fra det amerikanske finanshus Goldman Sachs. Carlsberg steg onsdag og lukkede 0,9 procent højere i kurs 575. Blandt sidepapirerne fik Neurosearch nedjusteret kursmålet til 350 kroner fra tidligere 400 kroner af Jyske Bank. Det sker efter Neurosearch meddelelse i årsregnskabet fra mandag, om at selskabet ikke opnår en partneraftaler på fedmestoffet Tesofensine. Neurosearch lukkede 1,7 procent højere i 269,5. Bavarian Nordic faldt 5,6 procent til kurs 505, efter at Bavarian Nordic blev handlet uden tegningsret til selskabets emission, idet selskabet forsøger at hente ny kapital på fondsbørsen. Bavarian Nordic T-ret blev handlet til 28 kroner",2007-03-07T17:25:37+00:00,
https://www.dr.dk/nyheder/penge/haard-medfart-til-danske-aktier,"Der var udsigt til massive aktietab, da investorerne vågnede op mandag morgen. Natten til mandag var den asiatiske handel præget af frygt. Det hjemlige toneangivende aktieindeks, C20, lukkede mandag 2,2 procent lavere i 445,73, mens de store europæiske landeindeks fik en lidt mere blid medfart. Blandt C20-aktierne ramte uroen især Vestas. Blandt sidepapirerne var fokus på de regnskabsaktuelle NKT, D/S Torm og Neurosearch. Neurosearch-aktien oplevede frit fald. De amerikanske aktiemarkeder åbnede med moderate udsving, hvilket hjalp på noget på humøret i Europa, og reducerede tabene i den sene handel. Den meget svingende Vestas-aktie tabte 3,9 procent til kurs 259. FLSmidth lukkede 2,9 procent lavere i kurs 365, efter at have ligget med tab på mere end 7 procent. A.P. Møller med ny aftale A.P. Møller - Mærsks B-aktie lukkede 1,7 procent lavere i kurs 57.200, efter at rederiets aktier tidligere på dagen blev handlet under kurs 56.000. Maersk Line og det tyske containerrederi Hamburg Sud har indgået et samarbejde i handlen mellem østkysten af Sydamerika og østkysten af Nordamerika. NKT var ved formiddagstid aktuel med sit helårsregnskab. Helårspræsentationen øgede presset på NKT-aktien, som sluttede 4,8 procent lavere i kurs 447. Teknologi- og industrikoncernen leverede en overskudsfremgang på 66 procent til 769 millioner kroner før skat i 2006. NKT venter, at nå et overskud på 800-850 millioner kroner før skat i 2007. - Regnskabet skuffer aktiemarkedet med forventningerne til 2007, og det trykker aktiekursen. Resultatet for 2006 er på linie med forventningerne, sagde analytiker Thomas Hundebøl fra Alm. Brand Henton til RB-Børsen. Skuffende Torm Danmarks næststørste rederi, Torm, tabte 3,9 procent til kurs 355. Rederiet aflagde regnskab for helåret 2006, som viste et overskud på 241 millioner dollar. For hele 2007 venter Torm et overskud på 135-155 millioner dollar før skat. Forventningerne til 2007 skuffede analytikerne. Analytikere adspurgt af RB-Børsen havde estimeret et overskud på 175 millioner dollar i 2007. Royal Unibrew, som tabte 4,3 procent til kurs 654, præsenterede helårsregnskab med et overskud på 320 millioner kroner før skat i forhold til et overskud på 282 millioner kroner året før. For hele 2007 venter Royal Unibrew et overskud før skat 330-370 millioner kroner. Neurosearch i frit fald Biotekselskabet Neurosearch lukkede massive 14,7 procent lavere i kurs 272,5 efter regnskabspræsentationen for helåret. Neurosearch venter ikke længere at indgå en partnerselskabsaftale i første kvartal til fedmemidlet Tesofensine. - Udskydelsen skaber usikkerhed og tilfører usikkerhed til aktien på nuværende tidspunkt, vurderede analytiker hos Gudme Raaschou Annette Rye Larsen. Det er ""rigtig skidt"" for Neurosearch konstaterede analytikeren.",2007-03-05T17:11:00+00:00,
https://www.dr.dk/nyheder/penge/danske-aktier-i-solide-fald,"De danske aktier endte mandagen med solide fald. Den sure stemning fra morgenstunden prægede hele dagen, og C20-indekset tabte 0,7 procent til 480,38. Aktierne faldt over en bred kam, og det var samme tendens investorerne så på de store europæiske markeder. FLSmidth, som lukkede 3,3 procent lavere i kurs 398,5, fik sænket sin anbefaling hos Carnegie. Finanshuset sænkede anbefalingen til ""neutral"" fra ""outperform"". Der ventes ikke at komme ret mange kursstimulerende nyheder i selskabets årsregnskab. A.P. Møller - Mærsk' B-aktie, som i fredagens handel steg over 5 procent, sluttede mandag 0,2 procent lavere i kurs 62.400. Den schweiziske investeringsbank UBS hævede fredag sit kursmål med hele 69 procent til 71.000. Havneoperatøren APM Terminals er langt mere værd, end UBS havde regnet med, fremgår det af et notat. - Det er svært at regne værdien af A.P. Møller - Mærsk' havneportefølje ud på grund af manglende informationer og forskelligheden af de havne, som APM Terminals ejer. Vi har i fortiden undervurderet divisionen, skrev UBS-analytiker Tim Marshall. Vestas tabte 1,2 procent til kurs 287,5, efter at fredag gav en kursfremgang på mere end 10 procent Vestas-aktien er steget markant over den seneste tid, men opturen er ikke slut endnu, spår Gudme Raaschou. Coloplast lukkede 0,2 procent lavere i kurs 522. Coloplast har solgt sin brystplejeforretningsenhed for 762 millioner kr. (102,25 millioner euro). Coloplast har fået en god pris for sine brystplejeaktiviteter. Det vurderer Alm. Brands analytiker Michael Friis Jørgensen, der samtidig fastholder købsanbefalingen og kursmålet 585. SAS har solgt selskabet SAS Flight Academy for 750 millioner skr. og får en kapitalgevinst på 380 millioner skr. Ved salget. SAS sluttede 0,9 procent lavere i kurs 108. Ejendomsaktien TK Development lukkede 4,4 procent højere i kurs 107. Fredag steg TK Development med mere end 10 procent Ifølge RB-Børsens oplysninger skyldes den markante kursstigning, at investeringsbanken Carnegie har sat aktien på en særlig liste over de bedste investeringer i Norden. Kilde: RB-børsen",2007-02-12T17:15:00+00:00,
https://www.dr.dk/nyheder/penge/aktiekursen-vender-naesen-nedad,"De europæiske markeder var præget af udsalgsstemning. Det smittede af på C20-indekset, der tabte 0,5 procent til kurs 444,99. Forsikringsselskaberne nød ekstra opmærksomhed efter gårsdagens opjustering fra TrygVesta. Bang Olufsen-investorerne afventer halvårspræsentationen ved middagstid. Den cykliske A.P. Møller - Mærsk-aktie åbnede 0,9 procent lavere i kurs 53.000 i kølvandet på den negative stemning på de internationale aktiemarkeder. Novo-aktie tabte Novo Nordisk fik onsdag morgen hævet sit kursmål hos Merrill Lynch med 20 kroner til 510 kroner Trods den positive udmelding tabte Novo Nordisk-aktien værdi og åbnede onsdag morgen 0,9 procent lavere i kurs 482,5. Forsikringsselskaberne var i søgelyset, efter at TrygVesta tirsdag opjusterede sin overskudsprognose med 450-550 millioner kroner for helåret 2006 til 3,6-3,7 milliarder kroner før skat. Det var især kursreguleringer, som var forklaringen på opjusteringen for 2006, men skadesresultatet tilskrives også en del af den gode udvikling. 2007-prognoserne blev der ikke pillet ved. Trygvesta åbnede 1,1 lavere i kurs 462,5 efter tirsdagens kursstigning på godt og vel 6 procent, mens Topdanmark åbnede 0,2 procent højere i kurs 967. I kølvandet på opjusteringen fra TrygVesta hævede finanshuset Carnegie sin fair værdi på TrygVesta-aktien med 20 kroner til 460. Carnegie skrev samtidig, at der kan ventes flere opjusteringer i forsikringssektoren og nævner specifikt selskaberne Codan, Alm. Brand og Topdanmark. SAS-kurs er flyvende Luftfartselskabet SAS, som tirsdag steg mere end 5 procent, åbnede 0,4 procent højere i kurs 113. SAS er i centrum efter tirsdagens opkøbsspekulationer, hvor Lufthansa fik tildelt køberrollen. Begge selskaber afviste retorisk at disse planer skulle ligge i støbeskeen. ØK åbnede 4,1 procent lavere i kurs 281 og fortsatte dermed nedturen, efter at tirsdagen bød på et massivt kursdyk på mere end 7 procent. Det er ØKs Foods-division i Venezuela, som investorerne bekymrer sig om. Venezuelas præsident Hugo Chavez skabte uro, da Chavez havde fokus på nationaliseringer af virksomheder. Blandt sidepapirerne åbnede LifeCycle Pharma i kurs 61, efter at onsdag morgen bød på opløftende nyt fra det amerikanske finanshus Morgan Stanley. Finanshuset har indledt dækningen af medicoselskabet LifeCycle Pharma med anbefalingen ""overvægt"". Det skriver Bloomberg News.",2007-01-10T10:28:38+00:00,
